1.52588e-05	3.05176e-05	1	0.75	2.78125	
4.57764e-05	3.05176e-05	1	0.75	2.78125	
7.62939e-05	3.05176e-05	1	0.75	2.78125	
0.000106812	3.05176e-05	1	0.75	2.78125	
0.000137329	3.05176e-05	1	0.75	2.78125	
0.000167847	3.05176e-05	1	0.75	2.78125	
0.000198364	3.05176e-05	1	0.75	2.78125	
0.000228882	3.05176e-05	1	0.75	2.78125	
0.000259399	3.05176e-05	1	0.75	2.78125	
0.000289917	3.05176e-05	1	0.75	2.78125	
0.000320435	3.05176e-05	1	0.75	2.78125	
0.000350952	3.05176e-05	1	0.75	2.78125	
0.00038147	3.05176e-05	1	0.75	2.78125	
0.000411987	3.05176e-05	1	0.75	2.78125	
0.000442505	3.05176e-05	1	0.75	2.78125	
0.000473022	3.05176e-05	1	0.75	2.78125	
0.00050354	3.05176e-05	1	0.75	2.78125	
0.000534058	3.05176e-05	1	0.75	2.78125	
0.000564575	3.05176e-05	1	0.75	2.78125	
0.000595093	3.05176e-05	1	0.75	2.78125	
0.00062561	3.05176e-05	1	0.75	2.78125	
0.000656128	3.05176e-05	1	0.75	2.78125	
0.000686646	3.05176e-05	1	0.75	2.78125	
0.000717163	3.05176e-05	1	0.75	2.78125	
0.000747681	3.05176e-05	1	0.75	2.78125	
0.000778198	3.05176e-05	1	0.75	2.78125	
0.000808716	3.05176e-05	1	0.75	2.78125	
0.000839233	3.05176e-05	1	0.75	2.78125	
0.000869751	3.05176e-05	1	0.75	2.78125	
0.000900269	3.05176e-05	1	0.75	2.78125	
0.000930786	3.05176e-05	1	0.75	2.78125	
0.000961304	3.05176e-05	1	0.75	2.78125	
0.000991821	3.05176e-05	1	0.75	2.78125	
0.00102234	3.05176e-05	1	0.75	2.78125	
0.00105286	3.05176e-05	1	0.75	2.78125	
0.00108337	3.05176e-05	1	0.75	2.78125	
0.00111389	3.05176e-05	1	0.75	2.78125	
0.00114441	3.05176e-05	1	0.75	2.78125	
0.00117493	3.05176e-05	1	0.75	2.78125	
0.00120544	3.05176e-05	1	0.75	2.78125	
0.00123596	3.05176e-05	1	0.75	2.78125	
0.00126648	3.05176e-05	1	0.75	2.78125	
0.001297	3.05176e-05	1	0.75	2.78125	
0.00132751	3.05176e-05	1	0.75	2.78125	
0.00135803	3.05176e-05	1	0.75	2.78125	
0.00138855	3.05176e-05	1	0.75	2.78125	
0.00141907	3.05176e-05	1	0.75	2.78125	
0.00144958	3.05176e-05	1	0.75	2.78125	
0.0014801	3.05176e-05	1	0.75	2.78125	
0.00151062	3.05176e-05	1	0.75	2.78125	
0.00154114	3.05176e-05	1	0.75	2.78125	
0.00157166	3.05176e-05	1	0.75	2.78125	
0.00160217	3.05176e-05	1	0.75	2.78125	
0.00163269	3.05176e-05	1	0.75	2.78125	
0.00166321	3.05176e-05	1	0.75	2.78125	
0.00169373	3.05176e-05	1	0.75	2.78125	
0.00172424	3.05176e-05	1	0.75	2.78125	
0.00175476	3.05176e-05	1	0.75	2.78125	
0.00178528	3.05176e-05	1	0.75	2.78125	
0.0018158	3.05176e-05	1	0.75	2.78125	
0.00184631	3.05176e-05	1	0.75	2.78125	
0.00187683	3.05176e-05	1	0.75	2.78125	
0.00190735	3.05176e-05	1	0.75	2.78125	
0.00193787	3.05176e-05	1	0.75	2.78125	
0.00196838	3.05176e-05	1	0.75	2.78125	
0.0019989	3.05176e-05	1	0.75	2.78125	
0.00202942	3.05176e-05	1	0.75	2.78125	
0.00205994	3.05176e-05	1	0.75	2.78125	
0.00209045	3.05176e-05	1	0.75	2.78125	
0.00212097	3.05176e-05	1	0.75	2.78125	
0.00215149	3.05176e-05	1	0.75	2.78125	
0.00218201	3.05176e-05	1	0.75	2.78125	
0.00221252	3.05176e-05	1	0.75	2.78125	
0.00224304	3.05176e-05	1	0.75	2.78125	
0.00227356	3.05176e-05	1	0.75	2.78125	
0.00230408	3.05176e-05	1	0.75	2.78125	
0.00233459	3.05176e-05	1	0.75	2.78125	
0.00236511	3.05176e-05	1	0.75	2.78125	
0.00239563	3.05176e-05	1	0.75	2.78125	
0.00242615	3.05176e-05	1	0.75	2.78125	
0.00245667	3.05176e-05	1	0.75	2.78125	
0.00248718	3.05176e-05	1	0.75	2.78125	
0.0025177	3.05176e-05	1	0.75	2.78125	
0.00254822	3.05176e-05	1	0.75	2.78125	
0.00257874	3.05176e-05	1	0.75	2.78125	
0.00260925	3.05176e-05	1	0.75	2.78125	
0.00263977	3.05176e-05	1	0.75	2.78125	
0.00267029	3.05176e-05	1	0.75	2.78125	
0.00270081	3.05176e-05	1	0.75	2.78125	
0.00273132	3.05176e-05	1	0.75	2.78125	
0.00276184	3.05176e-05	1	0.75	2.78125	
0.00279236	3.05176e-05	1	0.75	2.78125	
0.00282288	3.05176e-05	1	0.75	2.78125	
0.00285339	3.05176e-05	1	0.75	2.78125	
0.00288391	3.05176e-05	1	0.75	2.78125	
0.00291443	3.05176e-05	1	0.75	2.78125	
0.00294495	3.05176e-05	1	0.75	2.78125	
0.00297546	3.05176e-05	1	0.75	2.78125	
0.00300598	3.05176e-05	1	0.75	2.78125	
0.0030365	3.05176e-05	1	0.75	2.78125	
0.00306702	3.05176e-05	1	0.75	2.78125	
0.00309753	3.05176e-05	1	0.75	2.78125	
0.00312805	3.05176e-05	1	0.75	2.78125	
0.00315857	3.05176e-05	1	0.75	2.78125	
0.00318909	3.05176e-05	1	0.75	2.78125	
0.0032196	3.05176e-05	1	0.75	2.78125	
0.00325012	3.05176e-05	1	0.75	2.78125	
0.00328064	3.05176e-05	1	0.75	2.78125	
0.00331116	3.05176e-05	1	0.75	2.78125	
0.00334167	3.05176e-05	1	0.75	2.78125	
0.00337219	3.05176e-05	1	0.75	2.78125	
0.00340271	3.05176e-05	1	0.75	2.78125	
0.00343323	3.05176e-05	1	0.75	2.78125	
0.00346375	3.05176e-05	1	0.75	2.78125	
0.00349426	3.05176e-05	1	0.75	2.78125	
0.00352478	3.05176e-05	1	0.75	2.78125	
0.0035553	3.05176e-05	1	0.75	2.78125	
0.00358582	3.05176e-05	1	0.75	2.78125	
0.00361633	3.05176e-05	1	0.75	2.78125	
0.00364685	3.05176e-05	1	0.75	2.78125	
0.00367737	3.05176e-05	1	0.75	2.78125	
0.00370789	3.05176e-05	1	0.75	2.78125	
0.0037384	3.05176e-05	1	0.75	2.78125	
0.00376892	3.05176e-05	1	0.75	2.78125	
0.00379944	3.05176e-05	1	0.75	2.78125	
0.00382996	3.05176e-05	1	0.75	2.78125	
0.00386047	3.05176e-05	1	0.75	2.78125	
0.00389099	3.05176e-05	1	0.75	2.78125	
0.00392151	3.05176e-05	1	0.75	2.78125	
0.00395203	3.05176e-05	1	0.75	2.78125	
0.00398254	3.05176e-05	1	0.75	2.78125	
0.00401306	3.05176e-05	1	0.75	2.78125	
0.00404358	3.05176e-05	1	0.75	2.78125	
0.0040741	3.05176e-05	1	0.75	2.78125	
0.00410461	3.05176e-05	1	0.75	2.78125	
0.00413513	3.05176e-05	1	0.75	2.78125	
0.00416565	3.05176e-05	1	0.75	2.78125	
0.00419617	3.05176e-05	1	0.75	2.78125	
0.00422668	3.05176e-05	1	0.75	2.78125	
0.0042572	3.05176e-05	1	0.75	2.78125	
0.00428772	3.05176e-05	1	0.75	2.78125	
0.00431824	3.05176e-05	1	0.75	2.78125	
0.00434875	3.05176e-05	1	0.75	2.78125	
0.00437927	3.05176e-05	1	0.75	2.78125	
0.00440979	3.05176e-05	1	0.75	2.78125	
0.00444031	3.05176e-05	1	0.75	2.78125	
0.00447083	3.05176e-05	1	0.75	2.78125	
0.00450134	3.05176e-05	1	0.75	2.78125	
0.00453186	3.05176e-05	1	0.75	2.78125	
0.00456238	3.05176e-05	1	0.75	2.78125	
0.0045929	3.05176e-05	1	0.75	2.78125	
0.00462341	3.05176e-05	1	0.75	2.78125	
0.00465393	3.05176e-05	1	0.75	2.78125	
0.00468445	3.05176e-05	1	0.75	2.78125	
0.00471497	3.05176e-05	1	0.75	2.78125	
0.00474548	3.05176e-05	1	0.75	2.78125	
0.004776	3.05176e-05	1	0.75	2.78125	
0.00480652	3.05176e-05	1	0.75	2.78125	
0.00483704	3.05176e-05	1	0.75	2.78125	
0.00486755	3.05176e-05	1	0.75	2.78125	
0.00489807	3.05176e-05	1	0.75	2.78125	
0.00492859	3.05176e-05	1	0.75	2.78125	
